timestamp,open,high,low,close,adjusted close,volume,dividend amount
2019-04-12,105.1100,111.8500,104.2500,111.2100,92.7809,65048692,0.0000
2019-04-05,102.1500,106.3600,102.1200,105.3100,87.8586,61179766,0.8000
2019-03-29,99.5900,101.9900,98.0900,101.2300,83.8195,76750123,0.0000
2019-03-22,106.5500,108.4000,99.5200,99.7600,82.6023,91611672,0.0000
2019-03-15,103.9800,106.8000,103.6600,106.5500,88.2245,68742776,0.0000
2019-03-08,104.9200,105.9200,101.9900,103.0100,85.2934,55681823,0.0000
2019-03-01,105.7500,107.2700,103.9400,104.4300,86.4691,65635054,0.0000
2019-02-22,104.9100,106.0900,103.8100,105.0000,86.9411,41842547,0.0000
2019-02-15,101.7600,105.7000,100.7700,105.5500,87.3965,60820220,0.0000
2019-02-08,103.7900,104.6200,100.0600,101.3600,83.9272,57449539,0.0000
2019-02-01,102.8900,105.2400,102.5900,103.8800,86.0137,65073965,0.0000
2019-01-25,103.0800,104.3100,101.9400,103.3900,85.6080,54939682,0.0000
2019-01-18,98.8700,104.9000,98.6000,104.5900,86.6016,96972536,0.0000
2019-01-11,100.4300,101.8200,98.9500,99.9100,82.7265,73056100,0.0000
2019-01-04,97.5900,100.9300,95.9400,100.6900,83.3724,62129661,0.8000
2018-12-28,92.8900,98.3200,91.1100,96.8300,79.5212,77820134,0.0000
2018-12-21,99.7700,100.8900,93.6900,94.1700,77.3367,147857703,0.0000
2018-12-14,102.8700,103.6600,99.2800,100.2900,82.3627,100249060,0.0000
2018-12-07,112.3800,112.8900,102.8800,103.2900,84.8264,86051661,0.0000
2018-11-30,107.7200,111.4000,107.4500,111.1900,91.3142,66960783,0.0000
2018-11-23,109.9600,111.2000,106.0600,106.6500,87.5858,50031175,0.0000
2018-11-16,111.4200,111.9400,105.9800,109.9900,90.3288,78285668,0.0000
2018-11-09,108.6100,112.9300,107.7600,111.2900,91.3964,55875652,0.0000
2018-11-02,104.4600,110.8100,103.7000,108.3800,89.0065,89399389,0.0000
2018-10-26,108.1500,108.3400,102.7300,103.4200,84.9332,97415227,0.0000
2018-10-19,107.2000,110.8000,106.3200,107.9100,88.6206,89817478,0.0000
2018-10-12,114.2500,115.7800,105.6000,106.9500,87.8322,117308091,0.0000
2018-10-05,113.3700,116.8100,112.8100,114.6200,94.1311,71177185,0.8000
2018-09-28,117.7600,118.4600,112.5200,112.8400,92.0306,64922531,0.0000
2018-09-21,113.7900,119.2400,113.3000,117.8500,96.1167,73936506,0.0000
2018-09-14,114.8500,114.9700,112.6700,113.5000,92.5689,51220045,0.0000
2018-09-07,114.3400,115.7000,113.5000,114.3200,93.2377,42469848,0.0000
2018-08-31,115.2200,117.2800,113.8200,114.5800,93.4497,51349904,0.0000
2018-08-24,114.5900,116.3900,114.1100,114.6800,93.5313,46021631,0.0000
2018-08-17,115.5600,115.8800,112.9700,114.7700,93.6047,49713961,0.0000
2018-08-10,116.7900,118.2900,114.6800,115.7300,94.3876,51742128,0.0000
2018-08-03,116.2800,117.6100,114.3300,117.0900,95.4968,64861181,0.0000
2018-07-27,111.0600,116.3000,110.9300,116.0300,94.6323,70176094,0.0000
2018-07-20,107.0500,112.1200,106.9800,111.2800,90.7583,84087377,0.0000
2018-07-13,104.7100,108.4000,104.7100,106.3600,86.7456,72423746,0.0000
2018-07-06,103.7200,105.7800,102.2000,104.0600,84.8698,42338836,0.5600
2018-06-29,105.6600,106.9000,103.1100,104.2000,84.5276,83728611,0.0000
2018-06-22,107.2600,108.6400,105.5100,105.7500,85.7849,62358405,0.0000
2018-06-15,111.1200,111.9100,106.2700,107.9000,87.5290,89432643,0.0000
2018-06-08,108.9900,111.5000,107.0700,111.1100,90.1330,59111826,0.0000
2018-06-01,109.1800,109.2000,104.9600,108.4000,87.9346,81537073,0.0000
2018-05-25,112.0500,114.2900,110.1200,110.6600,89.7679,54771714,0.0000
2018-05-18,114.1100,114.7000,110.8400,111.1300,90.1492,48241508,0.0000
2018-05-11,108.7600,114.7300,108.3600,113.8600,92.3638,52680797,0.0000
2018-05-04,109.7500,110.3000,105.1800,108.4300,87.9590,63757296,0.0000
2018-04-27,111.5700,112.9000,108.6000,109.4000,88.7458,60968508,0.0000
2018-04-20,110.9400,112.7400,108.8900,111.4700,90.4250,81658663,0.0000
2018-04-13,110.0100,115.1500,109.0500,110.3000,89.4759,100069566,0.0000
2018-04-06,109.9600,112.8300,106.0800,109.0900,88.4944,83708923,0.5600
2018-03-29,109.1900,111.6900,106.6500,109.9700,88.7639,70323520,0.0000
2018-03-23,115.1000,116.6300,106.7600,107.0100,86.3747,79414156,0.0000
2018-03-16,118.0000,118.7500,114.6000,115.4400,93.1791,66365017,0.0000
2018-03-09,112.0500,118.0800,111.8900,118.0400,95.2777,62968583,0.0000
2018-03-02,118.1400,119.3300,111.1200,113.3200,91.4679,87962776,0.0000
2018-02-23,114.6500,117.4500,113.9700,117.3100,94.6885,55739435,0.0000
2018-02-16,111.1700,116.0700,110.0700,114.6800,92.5657,73973108,0.0000
2018-02-09,113.0000,114.5900,103.9800,110.0400,88.8204,138117719,0.0000
2018-02-02,116.0200,117.3500,114.0900,114.2800,92.2428,67954418,0.0000
2018-01-26,112.6600,116.3200,112.5000,116.3200,93.8894,62904169,0.0000
2018-01-19,111.5100,114.3400,111.0700,113.0100,91.2177,70858191,0.0000
2018-01-12,108.1500,112.8500,107.7000,112.6700,90.9433,70523060,0.0000
2018-01-05,107.6300,110.0300,106.8100,108.3400,87.4482,51581847,0.5600
2017-12-29,107.2000,108.2800,106.4000,106.9400,85.8772,32477572,0.0000
2017-12-22,107.3100,108.4600,106.0900,107.4500,86.2867,59897128,0.0000
2017-12-15,105.7200,107.3700,104.6400,106.1400,85.2347,81554306,0.0000
2017-12-08,107.7300,108.4000,103.7300,105.9300,85.0661,82788375,0.0000
2017-12-01,98.3100,106.6600,97.9300,104.7900,84.1506,92035079,0.0000
2017-11-24,98.4500,99.5500,97.7600,98.3200,78.9550,30213030,0.0000
2017-11-17,96.6900,99.0600,95.9500,98.1400,78.8104,53307605,0.0000
2017-11-10,101.3400,101.6874,96.8100,97.5100,78.3045,60487834,0.0000
2017-11-03,101.1300,101.9300,100.1600,101.4100,81.4363,41479118,0.0000
2017-10-27,99.5100,102.4201,99.2400,101.7700,81.7254,57700038,0.0000
2017-10-20,96.3400,99.8900,96.3400,99.5100,79.9106,56961562,0.0000
2017-10-13,96.9600,97.5000,94.9600,95.8600,76.9795,63749549,0.0000
2017-10-06,95.7700,97.6400,95.4600,96.9200,77.8307,57114042,0.5600
2017-09-29,94.5100,95.8800,93.3410,95.5100,76.2586,55844258,0.0000
2017-09-22,91.9300,95.3700,91.8500,94.8300,75.7156,56352894,0.0000
2017-09-15,89.3900,91.7100,88.9500,91.6200,73.1526,67548609,0.0000
2017-09-08,91.0200,91.1050,88.0800,88.4200,70.5977,56897246,0.0000
2017-09-01,92.1600,92.3600,90.3100,91.7000,73.2165,49174184,0.0000
2017-08-25,90.8500,92.4800,90.1600,91.8900,73.3682,48227655,0.0000
2017-08-18,92.3700,93.5600,90.1900,90.7400,72.4500,56518982,0.0000
2017-08-11,93.8900,95.2193,91.2400,91.4200,72.9930,55730698,0.0000
2017-08-04,91.5100,94.4000,91.5000,93.6600,74.7815,59351886,0.0000
2017-07-28,90.9600,93.5200,90.9050,91.2800,72.8812,60450554,0.0000
2017-07-21,91.8200,91.9900,90.3200,90.8900,72.5698,61913204,0.0000
2017-07-14,93.5000,93.6800,90.5800,92.2500,73.6557,74899152,0.0000
2017-07-07,91.5600,94.5100,91.4100,93.8500,74.9332,58687123,0.5000
2017-06-30,87.0100,92.6500,86.6150,91.4000,72.5857,86044010,0.0000
2017-06-23,86.9700,88.2300,86.6100,86.8600,68.9802,67671070,0.0000
2017-06-16,87.3200,87.8500,85.8200,86.1800,68.4402,73810760,0.0000
2017-06-09,82.6400,87.0500,82.1300,86.9600,69.0597,70876712,0.0000
2017-06-02,85.1300,85.1500,81.6350,82.6400,65.6289,71704786,0.0000
2017-05-26,85.1800,86.0800,84.2100,85.3600,67.7890,53398423,0.0000
2017-05-19,87.1000,88.0900,83.3600,84.7800,67.3284,79455236,0.0000
2017-05-12,87.0400,87.8400,86.3399,86.9200,69.0279,45540948,0.0000
2017-05-05,87.3600,87.7400,86.0200,87.0000,69.0914,62161899,0.0000
2017-04-28,86.5500,89.1300,86.4200,87.0000,69.0914,80355753,0.0000
2017-04-21,84.4400,86.0800,84.3600,84.5200,67.1219,86239251,0.0000
2017-04-13,86.0800,86.9900,84.4000,84.4000,67.0266,75029375,0.0000
2017-04-07,87.9900,88.5400,85.2500,86.1800,68.4402,79213725,0.5000
2017-03-31,85.5300,89.4600,85.2300,87.8400,69.3613,71768497,0.0000
2017-03-24,90.2700,91.1700,86.0100,87.2900,68.9270,101635302,0.0000
2017-03-17,91.3100,92.8057,90.6500,90.6800,71.6038,73070175,0.0000
2017-03-10,92.2500,92.8510,90.5300,91.2800,72.0776,71048989,0.0000
2017-03-03,90.3200,93.9800,89.5850,92.8000,73.2779,81703436,0.0000
2017-02-24,90.5100,91.3400,89.7300,90.3300,71.3275,52034556,0.0000
2017-02-17,87.4400,91.0400,87.4300,90.2300,71.2485,87500926,0.0000
2017-02-10,86.7900,87.4800,85.3700,87.0000,68.6980,59931460,0.0000
2017-02-03,86.1900,87.3100,84.0900,87.1800,68.8401,73690529,0.0000
2017-01-27,83.3000,86.9800,83.2050,86.9300,68.6427,73396847,0.0000
2017-01-20,84.9300,85.2200,83.0300,83.6700,66.0685,86276166,0.0000
2017-01-13,85.7300,88.1700,85.5200,86.7000,68.4611,91108940,0.0000
2017-01-06,87.3400,87.7600,85.2589,86.1200,68.0031,63010315,0.4800
2016-12-30,87.0500,87.3900,85.0400,86.2900,67.7631,44705622,0.0000
2016-12-23,84.8000,87.1700,84.1900,87.0500,68.3599,72345982,0.0000
2016-12-16,85.3600,86.4900,83.7600,84.9400,66.7030,96213346,0.0000
2016-12-09,82.3000,85.5000,82.2900,85.4900,67.1349,89061868,0.0000
2016-12-02,78.1800,82.2790,78.0200,81.6000,64.0801,93255024,0.0000
2016-11-25,78.0000,79.4500,77.2900,78.8300,61.9048,45979543,0.0000
2016-11-18,77.2500,80.4400,76.8800,77.7100,61.0253,139370239,0.0000
2016-11-11,69.0800,77.2500,69.0000,76.6900,60.2243,168756401,0.0000
2016-11-04,69.4300,69.7800,67.6400,67.7600,53.2116,66291260,0.0000
2016-10-28,68.9700,69.7700,68.3700,69.1100,54.2717,56911792,0.0000
2016-10-21,67.4200,68.6800,66.7350,68.4900,53.7849,65834083,0.0000
2016-10-14,68.3400,69.0600,66.8200,67.5200,53.0231,82637100,0.0000
2016-10-07,66.3500,68.1800,66.1000,68.1100,53.4864,84385666,0.4800
2016-09-30,66.6000,67.2100,65.1100,66.5900,51.9186,81790234,0.0000
2016-09-23,66.1500,67.9000,65.8500,67.2500,52.4332,64423805,0.0000
2016-09-16,66.1400,67.3000,65.4400,65.8200,51.3183,85775834,0.0000
2016-09-09,67.5000,67.6800,66.6400,66.6500,51.9654,58658491,0.0000
2016-09-02,66.4900,67.7700,66.4600,67.4900,52.6203,69270678,0.0000
2016-08-26,65.7500,66.8800,65.4100,66.2200,51.6301,39121105,0.0000
2016-08-19,65.5600,65.9900,65.2200,65.8600,51.3494,48765276,0.0000
2016-08-12,66.0700,66.4850,64.8600,65.3200,50.9284,50301363,0.0000
2016-08-05,64.1500,66.3700,63.3800,66.3000,51.6925,68719262,0.0000
2016-07-29,63.9800,64.6850,63.6750,63.9700,49.8759,51256436,0.0000
2016-07-22,64.1300,64.4000,63.4600,64.0400,49.9304,49106666,0.0000
2016-07-15,62.4200,64.9800,62.1400,64.1800,50.0396,94802752,0.0000
2016-07-08,60.4500,62.1700,58.7600,61.8300,48.2074,74555053,0.0000
2016-07-01,58.7100,62.1900,57.0500,61.2600,47.7629,124051755,0.4800
2016-06-24,63.4500,64.1500,59.3400,59.6000,46.1074,97147944,0.0000
2016-06-17,63.4800,64.3400,60.9000,62.2800,48.1807,83415203,0.0000
2016-06-10,64.6400,65.7600,63.5800,63.8400,49.3875,60032041,0.0000
2016-06-03,65.7300,65.9200,63.5500,64.6400,50.0064,60069006,0.0000
2016-05-27,63.4500,66.2000,63.1600,65.4300,50.6176,61664135,0.0000
2016-05-20,61.2100,64.2200,61.0000,63.5100,49.1322,75122777,0.0000
2016-05-13,61.3700,62.6000,61.0200,61.2000,47.3452,60540518,0.0000
2016-05-06,63.6900,64.0000,60.5900,61.6000,47.6546,71485178,0.0000
2016-04-29,63.6000,64.6400,62.7000,63.2000,48.8924,67245917,0.0000
2016-04-22,61.6400,64.6600,61.5300,63.9700,49.4881,75498178,0.0000
2016-04-15,57.9100,62.9050,57.9100,61.8700,47.8635,116425665,0.0000
2016-04-08,59.4400,59.5650,57.0650,57.7400,44.6685,70125467,0.4400
2016-04-01,59.5300,60.2272,58.5300,59.8700,45.9746,70721799,0.0000
2016-03-24,60.2200,60.8190,58.8700,59.4800,45.6751,49303732,0.0000
2016-03-18,59.1500,60.9700,57.9900,60.4800,46.4430,90741926,0.0000
2016-03-11,59.5400,60.0500,57.8100,59.3400,45.5676,82293803,0.0000
2016-03-04,57.4100,60.5500,56.2900,60.0500,46.1128,98686773,0.0000
2016-02-26,58.5100,58.8800,54.3250,57.5400,44.1854,107593306,0.0000
2016-02-19,58.2300,59.2500,57.0750,57.8200,44.4004,77999080,0.0000
2016-02-12,56.6900,57.5700,52.5000,57.4900,44.1470,158266022,0.0000
2016-02-05,59.1600,59.6500,55.0150,57.7500,44.3466,114447930,0.0000
2016-01-29,56.4800,59.5400,55.6000,59.5000,45.6905,101692399,0.0000
2016-01-22,57.7300,57.9700,54.6600,56.9500,43.7323,111456989,0.0000
2016-01-15,58.8300,59.6750,56.2200,57.0400,43.8014,141698675,0.0000
2016-01-08,63.9500,64.1300,58.8500,58.9200,45.2451,114859866,0.4400
2015-12-31,66.2900,67.3000,65.7100,66.0300,50.3566,38275005,0.0000
2015-12-24,65.0200,66.8900,64.8300,66.6000,50.7913,48001280,0.0000
2015-12-18,64.2270,68.0000,63.6000,64.4000,49.1135,99395214,0.0000
2015-12-11,67.6600,67.7500,63.5102,64.0700,48.8619,72266714,0.0000
2015-12-04,67.2800,67.9950,65.5800,67.8900,51.7751,73699275,0.0000
2015-11-27,67.3100,67.5800,66.0400,67.1700,51.2260,34073884,0.0000
2015-11-20,65.4600,68.1100,65.1700,67.5400,51.5082,60354428,0.0000
2015-11-13,68.7000,68.7200,65.2300,65.5600,49.9982,64296459,0.0000
2015-11-06,64.4500,69.0300,64.3900,68.4600,52.2098,74135065,0.0000
2015-10-30,63.8400,65.8300,63.3135,64.2500,48.9991,69156093,0.0000
2015-10-23,62.0000,64.1850,61.9100,63.8700,48.7093,70505565,0.0000
2015-10-16,61.8400,62.6500,59.5400,62.4300,47.6111,91067146,0.0000
2015-10-09,61.2400,63.0300,61.2200,61.9300,47.2298,64500131,0.0000
2015-10-02,60.9200,61.8700,58.5300,60.8100,46.3757,92092536,0.4400
2015-09-25,61.5200,61.9100,59.4600,61.4700,46.5422,75332395,0.0000
2015-09-18,62.6400,64.6400,60.7800,60.9400,46.1410,88717925,0.0000
2015-09-11,62.7700,64.3400,61.4500,62.5600,47.3675,55787776,0.0000
2015-09-04,63.6700,64.3500,60.7500,61.5000,46.5650,92867922,0.0000
2015-08-28,59.2900,64.7300,50.0700,64.1300,48.5563,147366391,0.0000
2015-08-21,67.6200,68.3600,63.5700,63.6000,48.1550,85322754,0.0000
2015-08-14,68.2200,69.0050,66.0700,67.8900,51.4032,71790762,0.0000
2015-08-07,68.5900,69.4200,67.5500,68.0500,51.5243,54346383,0.0000
2015-07-31,68.1500,69.4500,67.5700,68.5300,51.8878,66901153,0.0000
2015-07-24,69.5000,70.6100,68.6800,68.9100,52.1755,65400302,0.0000
2015-07-17,67.8900,69.9500,67.6800,69.2100,52.4026,85327093,0.0000
2015-07-10,66.8800,67.4600,65.2050,67.0500,50.7672,80982576,0.0000
2015-07-02,67.6800,68.3900,67.1600,67.5200,51.1230,67395610,0.4400
2015-06-26,68.8700,69.8200,68.6350,68.9500,51.8705,74827981,0.0000
2015-06-19,67.5800,68.8200,67.3000,68.0800,51.2160,78661418,0.0000
2015-06-12,67.4600,68.6800,66.4700,68.2500,51.3439,70845664,0.0000
2015-06-05,65.9900,67.8400,65.5800,67.4200,50.7195,72273883,0.0000
2015-05-29,66.2000,66.6500,65.3100,65.7800,49.4857,52643096,0.0000
2015-05-22,65.8000,67.1899,65.8000,66.4700,50.0048,59457645,0.0000
2015-05-15,65.2600,66.1800,64.7600,65.8800,49.5609,61442591,0.0000
2015-05-08,63.6800,65.6500,63.2500,65.4900,49.2675,82566789,0.0000
2015-05-01,62.7000,63.8900,61.7700,63.6100,47.8532,69502472,0.0000
2015-04-24,63.2200,63.6000,62.0300,62.6000,47.0934,64655400,0.0000
2015-04-17,61.6400,64.4800,61.5000,62.8400,47.2740,114826901,0.0000
2015-04-10,59.9200,61.7800,59.6500,61.7000,46.4164,56849478,0.0000
2015-04-02,60.8800,61.4600,59.7300,60.5200,45.5287,68795066,0.4000
2015-03-27,61.7500,62.0800,58.8700,59.5500,44.5020,67968991,0.0000
2015-03-20,61.5000,62.1000,60.7600,61.7500,46.1461,72484139,0.0000
2015-03-13,60.8400,61.8600,59.9550,61.0000,45.5856,77000826,0.0000
2015-03-06,61.2400,62.8700,60.8000,60.8900,45.5034,77031352,0.0000
2015-02-27,59.5000,61.9200,58.8000,61.2800,45.7948,88729694,0.0000
2015-02-20,59.3600,60.1400,58.3500,59.8000,44.6888,56221165,0.0000
2015-02-13,57.4200,60.2200,57.2300,59.6700,44.5917,83489298,0.0000
2015-02-06,54.5300,58.7300,54.2700,57.8900,43.2615,90559069,0.0000
2015-01-30,56.4100,56.9900,54.3700,54.3800,40.6384,99475802,0.0000
2015-01-23,56.0400,57.8700,55.1900,56.6800,42.3572,92004360,0.0000
2015-01-16,59.2800,59.7000,54.5000,55.9300,41.7968,158571482,0.0000
2015-01-09,62.0600,62.2800,58.3500,59.3400,44.3451,105179032,0.0000
2015-01-02,62.4200,63.4900,62.0700,62.4900,46.6991,49246966,0.4000
2014-12-26,62.1600,62.9700,61.6100,62.5500,46.4466,44129815,0.0000
2014-12-19,60.7400,62.3500,58.1100,61.9300,45.9862,98705149,0.0000
2014-12-12,62.6000,63.1600,59.9600,60.0400,44.5828,99105145,0.0000
2014-12-05,59.9800,63.0600,59.5500,62.7000,46.5580,69046921,0.0000
2014-11-28,60.7000,61.3050,59.9500,60.1600,44.6719,37525831,0.0000
2014-11-21,60.0000,61.0700,59.7500,60.4500,44.8873,50382287,0.0000
2014-11-14,61.2500,61.9300,59.9900,60.2800,44.7610,59599979,0.0000
2014-11-07,60.7900,61.5500,59.4200,61.4700,45.6447,63996888,0.0000
2014-10-31,58.4500,60.5400,58.2500,60.4800,44.9095,74488768,0.0000
2014-10-24,56.1000,58.7750,56.0700,58.7400,43.6175,64973760,0.0000
2014-10-17,58.5000,59.1450,54.2600,56.2000,41.7314,136282529,0.0000
2014-10-10,60.7800,60.8000,58.5100,58.5200,43.4541,77834477,0.0000
2014-10-03,60.0300,60.7400,58.6100,60.3000,44.7759,86951516,0.4000
2014-09-26,60.9400,61.6400,60.1500,60.5600,44.6653,68740068,0.0000
2014-09-19,59.7800,61.8500,59.4500,61.1100,45.0709,72438300,0.0000
2014-09-12,59.8400,60.4100,58.7800,60.0300,44.2744,57953200,0.0000
2014-09-05,59.4600,60.3700,59.1500,59.9100,44.1859,39875700,0.0000
2014-08-29,58.9800,59.9500,58.8100,59.4500,43.8466,53682800,0.0000
2014-08-22,56.8600,59.0800,56.7600,58.4900,43.1386,49017400,0.0000
2014-08-15,56.5400,57.5000,56.1300,56.7500,41.8553,48379200,0.0000
2014-08-08,56.9100,56.9800,55.6000,56.3400,41.5529,66554800,0.0000
2014-08-01,58.9400,59.2800,55.9700,56.4800,41.6561,77568600,0.0000
2014-07-25,58.1200,59.3500,57.9000,59.0100,43.5221,50983400,0.0000
2014-07-18,56.5300,58.9800,56.2000,58.2300,42.9468,100506700,0.0000
2014-07-11,56.8900,56.9900,54.9600,55.8000,41.1546,65840400,0.0000
2014-07-03,57.4400,57.9900,56.8200,57.0500,42.0765,57810900,0.4000
2014-06-27,57.5400,58.2200,56.6000,57.5300,42.1378,65200200,0.0000
2014-06-20,56.8500,57.8100,56.3300,57.5500,42.1524,64878200,0.0000
2014-06-13,56.9100,57.9400,56.8700,57.0400,41.7789,61552100,0.0000
2014-06-06,55.6500,57.1300,55.0200,56.9700,41.7276,60502500,0.0000
2014-05-30,54.7500,55.9200,54.6900,55.5700,40.7022,49611500,0.0000
2014-05-23,53.0800,54.6000,53.0600,54.5300,39.9404,64844700,0.0000
2014-05-16,54.2700,54.8300,52.9700,53.3100,39.0468,75217400,0.0000
2014-05-09,53.8800,54.7400,53.2400,54.0100,39.5596,97519600,0.0000
2014-05-02,55.6300,56.3700,54.6800,55.5800,40.7095,77134000,0.0000
2014-04-25,55.2600,56.3500,54.9400,55.7000,40.7974,71319700,0.0000
2014-04-17,55.8500,55.9400,54.3500,55.2200,40.4458,102777700,0.0000
2014-04-11,59.6900,60.0000,54.5500,55.3000,40.5044,128169100,0.0000
2014-04-04,60.8300,61.2900,59.8000,59.8100,43.8078,72705400,0.3800
2014-03-28,60.3700,61.4800,59.0200,60.0400,43.7016,111950500,0.0000
2014-03-21,57.2100,61.2000,57.0500,60.1700,43.7963,116467500,0.0000
2014-03-14,59.1400,59.4800,56.6200,56.8000,41.3433,90125600,0.0000
2014-03-07,56.3000,59.8000,55.6900,59.4000,43.2358,92092300,0.0000
2014-02-28,57.6200,58.2300,56.1400,56.8200,41.3579,92681400,0.0000
2014-02-21,58.0200,58.6500,57.2200,57.6100,41.9329,62900800,0.0000
2014-02-14,56.7700,58.2300,56.3900,58.1500,42.3260,76600000,0.0000
2014-02-07,55.5000,56.9300,54.2000,56.6200,41.2123,113020900,0.0000
2014-01-31,55.0800,56.3900,54.6920,55.3600,40.2952,102640100,0.0000
2014-01-24,58.0900,58.4400,55.0900,55.0900,40.0987,88049500,0.0000
2014-01-17,58.5100,59.8200,57.5300,58.1100,42.2968,128857900,0.0000
2014-01-10,59.1600,59.4650,58.1100,58.4900,42.5734,76026700,0.0000
2014-01-03,58.1400,58.9500,57.7100,58.6600,42.6972,49674900,0.3800
2013-12-27,57.9700,58.4600,57.8000,58.1400,42.0442,34143900,0.0000
2013-12-20,56.3400,58.0000,55.4000,57.7000,41.7260,111195300,0.0000
2013-12-13,56.2800,57.0700,55.9130,56.1700,40.6196,71880400,0.0000
2013-12-06,57.1000,57.7500,55.6200,56.0600,40.5401,93165400,0.0000
2013-11-29,57.5000,58.1400,57.1700,57.2200,41.3789,53280600,0.0000
2013-11-22,55.4900,57.5200,55.3000,57.4600,41.5525,102555700,0.0000
2013-11-15,53.9100,54.9600,53.1500,54.8700,39.6795,88313600,0.0000
2013-11-08,52.7400,53.9700,51.5800,53.9600,39.0214,95968500,0.0000
2013-11-01,52.8900,53.2400,51.3000,52.5100,37.9729,103889500,0.0000
2013-10-25,54.2700,54.8500,52.0700,52.7700,38.1609,103975600,0.0000
2013-10-18,51.9400,54.5800,51.7600,54.3000,39.2673,103899700,0.0000
2013-10-11,52.2900,53.3500,50.2500,52.5100,37.9729,117244000,0.0000
2013-10-04,51.7300,52.6800,51.2900,52.6700,38.0886,100401500,0.3800
2013-09-27,52.0800,52.5600,50.0600,52.2400,37.5040,147596600,0.0000
2013-09-20,53.4500,53.8700,52.5300,52.8000,37.9060,104351200,0.0000
2013-09-13,52.7800,53.9300,52.0800,52.5900,37.7553,90117800,0.0000
2013-09-06,51.2500,52.7100,50.8300,52.5600,37.7337,71454100,0.0000
2013-08-30,52.1600,52.5400,50.1300,50.5300,36.2764,88332400,0.0000
2013-08-23,52.8900,52.9500,50.6600,52.3200,37.5614,84416300,0.0000
2013-08-16,54.0400,54.8499,52.8900,53.2900,38.2578,80069100,0.0000
2013-08-09,56.3300,56.5800,54.1250,54.5200,39.1409,64026800,0.0000
2013-08-02,55.9800,56.7800,55.0800,56.4900,40.5552,70648100,0.0000
2013-07-26,56.1700,56.9300,55.6000,56.0500,40.2393,73874300,0.0000
2013-07-19,55.4900,56.5550,54.6000,56.1600,40.3182,109007000,0.0000
2013-07-12,54.5400,55.8700,54.0500,54.9700,39.4639,113102400,0.0000
2013-07-05,53.2200,54.0000,52.1200,53.9900,38.7604,74958900,0.3800
2013-06-28,50.8800,53.4900,50.1100,52.7900,37.6281,106369500,0.0000
2013-06-21,53.7000,54.5100,51.6900,51.9600,37.0364,127225000,0.0000
2013-06-14,54.6400,54.8400,52.9100,53.1300,37.8704,86362400,0.0000
2013-06-07,54.6000,55.3900,52.2700,54.2700,38.6830,120260100,0.0000
2013-05-31,54.5600,55.9000,53.9100,54.5900,38.9111,97525800,0.0000
2013-05-24,52.2800,54.9600,51.9100,53.6600,38.2482,149737400,0.0000
2013-05-17,48.8400,52.3300,48.6100,52.3000,37.2788,123104700,0.0000
2013-05-10,47.7100,49.9900,47.5700,48.9600,34.8981,102983100,0.0000
2013-05-03,49.0800,49.2500,46.9800,47.5700,33.9073,103772500,0.0000
2013-04-26,47.4000,49.6300,46.8700,48.8800,34.8411,85245700,0.0000
2013-04-19,48.3900,49.3400,46.0500,47.2300,33.6650,144712000,0.0000
2013-04-12,47.8800,49.6000,47.5900,49.0100,34.9337,119518500,0.0000
2013-04-05,47.5500,48.3800,46.5300,47.9100,34.1497,112658800,0.3000
2013-03-28,49.0400,49.3200,47.2800,47.4600,33.6137,94035700,0.0000
2013-03-22,49.1900,49.9900,48.3400,48.7800,34.5485,118135600,0.0000
2013-03-15,50.2300,51.0000,49.1500,50.0200,35.4268,141416100,0.0000
2013-03-08,48.7300,50.8600,48.3300,50.2000,35.5543,106644737,0.0000
2013-03-01,49.1000,49.5500,46.8500,48.9100,34.6406,133751791,0.0000
2013-02-22,49.1200,49.6800,47.8300,48.9100,34.6406,93254400,0.0000
2013-02-15,48.5100,49.4600,48.3700,48.8800,34.6194,89993500,0.0000
2013-02-08,47.5400,48.8300,47.3800,48.6300,34.4423,113820600,0.0000
2013-02-01,46.8400,48.0000,46.2500,47.8500,33.8899,102301500,0.0000
2013-01-25,46.2500,47.1600,45.9200,47.1600,33.4012,89379700,0.0000
2013-01-18,45.8900,46.8700,45.3500,46.4600,32.9054,162197000,0.0000
2013-01-11,45.0900,46.2000,44.9600,46.1400,32.6788,113139200,0.0000
2013-01-04,43.1000,45.4300,43.0500,45.3600,32.1263,104338000,0.3000
2012-12-28,43.7200,44.1800,42.9000,43.2400,30.4205,55088300,0.0000
2012-12-21,43.0000,44.5400,42.8100,44.0000,30.9552,156075300,0.0000
2012-12-14,42.5400,43.3750,42.0100,42.8100,30.1180,102125700,0.0000
2012-12-07,41.2700,42.5700,40.2000,42.5600,29.9421,123596800,0.0000
2012-11-30,40.7900,41.3500,39.8800,41.0800,28.9009,105340100,0.0000
2012-11-23,40.0900,41.2200,40.0900,41.0900,28.9079,67504000,0.0000
2012-11-16,40.8500,40.9100,38.8300,39.5300,27.8104,120912800,0.0000
2012-11-09,42.3300,43.0500,39.8600,40.6200,28.5772,133458700,0.0000
2012-11-02,41.4500,43.0700,41.1500,42.4200,29.8436,59778100,0.0000
2012-10-26,42.2500,42.5200,40.8700,41.1600,28.9571,109012700,0.0000
2012-10-19,41.9100,43.5400,41.7300,42.3200,29.7732,134411500,0.0000
2012-10-12,41.3300,42.6400,41.1100,41.6200,29.2808,136695400,0.0000
